latitude,longitude,datetime_sin,datetime_cos,ElapsedTime,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,cluster
-80.30636978446694,-80.30636978446694,13.416632598665355,15.386733588104876,12.919846613872481,-1.5614737975388904,1.3246256244225716,-0.9925654009324532,-0.8945427819539018,1.5731937175254422,2
-80.30636978446694,-80.30636978446694,16.762503987481605,15.277762488321562,-27.66822501311834,-1.1233129541629356,0.7942237567111229,1.925314268638697,-1.1083078743031505,-0.3152430432685426,2
-80.30636978446694,-80.30636978446694,13.26905913001939,15.377886710779123,12.8949316827216,-0.2469912674110257,0.5290228228553988,-0.0199388444087364,-0.253247504906155,-0.9447219635332044,2
81.699621307861,81.699621307861,15.855467032988281,15.365922947417907,-27.821470159498567,-0.2469912674110257,0.2638218889996748,1.925314268638697,0.1742826797923427,0.9437147972607808,1
-80.30636978446694,-80.30636978446694,-13.181119001960312,-8.37640415813042,7.903426744468425,1.0674912627168396,-0.2665799787117742,-0.0199388444087364,-0.8945427819539018,0.3142358769961189,0
-80.30636978446694,-80.30636978446694,-13.069310177170088,-8.144064323412083,7.930265254862571,-1.1233129541629356,-0.0013790448560499,1.925314268638697,0.1742826797923427,-1.2594614236655353,0
81.699621307861,81.699621307861,-18.512422676059668,-22.307249234655217,6.444712484991398,-1.5614737975388904,1.3246256244225716,-0.9925654009324532,-1.1083078743031505,0.9437147972607808,3
-80.30636978446694,-80.30636978446694,-13.098738260955816,-8.205031711698927,7.923212130970598,0.1911695759649294,1.0594246905668476,-0.9925654009324532,0.1742826797923427,0.9437147972607808,0
-80.30636978446694,-80.30636978446694,-12.0737405866166,-6.156133325409688,8.164575526494739,-1.1233129541629356,-1.5925846479903951,-1.9651919574561696,0.1742826797923427,1.5731937175254422,0
-80.30636978446694,-80.30636978446694,-13.433911501170861,-8.908810894369037,7.842330203741824,-0.2469912674110257,-1.327383714134671,0.9526877121149806,-0.467012597255404,0.3142358769961189,0
-80.30636978446694,-80.30636978446694,17.207191719370993,15.218558268162369,-27.59302222460778,0.6293304193408842,-0.2665799787117742,0.9526877121149806,-0.6807776896046527,1.2584542573931117,2
-80.30636978446694,-80.30636978446694,13.184971622818713,15.372329474914253,12.880733835926065,-0.2469912674110257,-1.0621827802789467,-0.9925654009324532,-0.6807776896046527,-1.574200883797866,2
81.699621307861,81.699621307861,-12.674543491494836,-7.338717760888662,8.024154241736287,-1.5614737975388904,-0.7969818464232225,-0.9925654009324532,2.739463787983329,0.3142358769961189,3
81.699621307861,81.699621307861,-13.106758553986733,-8.221670476831715,7.921288551727329,0.1911695759649294,-1.327383714134671,-0.0199388444087364,-0.253247504906155,-0.9447219635332044,3
-80.30636978446694,-80.30636978446694,-18.65347046546933,-22.778337708218917,6.399279375245675,1.5056521060927943,-0.0013790448560499,-0.9925654009324532,2.311933603284831,-0.0005035831362118,0
-80.30636978446694,-80.30636978446694,-13.254134485138215,-8.529163801236233,7.885839734244277,0.1911695759649294,-1.0621827802789467,-0.0199388444087364,-0.253247504906155,0.3142358769961189,0
81.699621307861,81.699621307861,-18.45193886030501,-22.107458194313836,6.464039876435646,1.0674912627168396,-0.2665799787117742,-0.0199388444087364,-0.8945427819539018,-0.0005035831362118,3
-80.30636978446694,-80.30636978446694,-18.730423917081293,-23.038480540348772,6.374272845083211,-1.5614737975388904,-1.327383714134671,-0.9925654009324532,-0.8945427819539018,-1.574200883797866,0
-80.30636978446694,-80.30636978446694,-12.11409775384132,-6.233993805253595,8.155232427313159,1.0674912627168396,-0.0013790448560499,-0.9925654009324532,-0.467012597255404,-1.2594614236655353,0
-80.30636978446694,-80.30636978446694,-12.418568560098123,-6.828657201537045,8.084334792347052,-1.1233129541629356,1.0594246905668476,0.9526877121149806,2.739463787983329,-1.2594614236655353,0
81.699621307861,81.699621307861,20.30127800627692,14.51283255948608,-27.067518695149715,-1.1233129541629356,-0.5317809125674982,-0.0199388444087364,-0.467012597255404,1.5731937175254422,1
81.699621307861,81.699621307861,-13.39201043399347,-8.819873821923055,7.852497694027657,-0.6851521107869805,0.5290228228553988,-0.0199388444087364,2.311933603284831,1.2584542573931117,3
-80.30636978446694,-80.30636978446694,15.088240747502528,15.406424565862874,-27.950991161878505,-0.6851521107869805,-0.2665799787117742,-0.0199388444087364,1.884403418586334,-1.2594614236655353,2
81.699621307861,81.699621307861,-11.969433370174842,-5.95592178191785,8.188666066541364,1.5056521060927943,-1.5925846479903951,-0.9925654009324532,-0.6807776896046527,-0.6299825034008736,3
-80.30636978446694,-80.30636978446694,16.350044152016157,15.32326947507582,-27.73793186093385,-1.5614737975388904,-0.7969818464232225,-0.0199388444087364,0.3880477721415917,-1.2594614236655353,2
81.699621307861,81.699621307861,13.36074808143955,15.383519152495289,12.910411915679317,-1.1233129541629356,1.589826558278296,-0.0199388444087364,-0.8945427819539018,0.3142358769961189,1
81.699621307861,81.699621307861,-18.41568380024625,-21.98832685188634,6.4755813518952445,-0.6851521107869805,-0.5317809125674982,-0.9925654009324532,-0.253247504906155,1.5731937175254422,3
-80.30636978446694,-80.30636978446694,-12.788348306242028,-7.568524481818291,7.997224132330558,-0.2469912674110257,1.3246256244225716,-0.0199388444087364,-0.039482412556906,-0.0005035831362118,0
81.699621307861,81.699621307861,-13.057836041511505,-8.1203284246143,7.933013225210096,1.5056521060927943,-1.327383714134671,-1.9651919574561696,-1.1083078743031505,1.5731937175254422,3
-80.30636978446694,-80.30636978446694,20.4804481440028,14.456063050616173,-27.036924625280623,-0.2469912674110257,0.7942237567111229,-0.9925654009324532,-1.1083078743031505,1.5731937175254422,2
-80.30636978446694,-80.30636978446694,14.220361600943791,15.41466552945574,13.055504750028557,-1.1233129541629356,-1.5925846479903951,-0.9925654009324532,0.3880477721415917,1.2584542573931117,2
81.699621307861,81.699621307861,-18.579732485370055,-22.531145487121563,6.423095118257546,1.5056521060927943,-0.7969818464232225,-0.0199388444087364,-0.039482412556906,0.9437147972607808,3
-80.30636978446694,-80.30636978446694,18.053273572122336,15.076770064311527,-27.449761370490226,1.5056521060927943,1.589826558278296,-0.9925654009324532,-1.1083078743031505,0.6289753371284497,2
81.699621307861,81.699621307861,20.744135617044904,14.369308321103183,-26.99185791158123,0.6293304193408842,-0.0013790448560499,2.8979408251624132,0.1742826797923427,1.5731937175254422,1
-80.30636978446694,-80.30636978446694,20.767703149075103,14.361368232440139,-26.987827555071533,-1.5614737975388904,-0.0013790448560499,0.9526877121149806,0.1742826797923427,-0.6299825034008736,2
-80.30636978446694,-80.30636978446694,-18.387992341708745,-21.89764831120988,6.4843748570073165,-0.2469912674110257,-0.7969818464232225,0.9526877121149806,-0.8945427819539018,-1.574200883797866,0
-80.30636978446694,-80.30636978446694,-18.437851813253193,-22.06111374506046,6.468528228003267,0.1911695759649294,0.2638218889996748,-0.9925654009324532,-1.1083078743031505,-0.0005035831362118,0
-80.30636978446694,-80.30636978446694,16.296912007724423,15.328474256506938,-27.746908564069106,-1.5614737975388904,1.0594246905668476,-0.0199388444087364,0.1742826797923427,-1.2594614236655353,2
-80.30636978446694,-80.30636978446694,-18.732390722659648,-23.04515879726323,6.373631652002123,-0.6851521107869805,-0.0013790448560499,0.9526877121149806,-0.8945427819539018,-0.0005035831362118,0
-80.30636978446694,-80.30636978446694,-12.874747478663954,-7.744259434939573,7.976705953735719,-0.6851521107869805,-0.0013790448560499,-0.9925654009324532,-0.467012597255404,0.6289753371284497,0
81.699621307861,81.699621307861,-18.4806399504133,-22.20210018108901,6.454879975277235,0.1911695759649294,-0.0013790448560499,0.9526877121149806,-0.039482412556906,0.6289753371284497,3
-80.30636978446694,-80.30636978446694,16.660088895609025,15.289906170155161,-27.685537226307737,-0.2469912674110257,-0.5317809125674982,0.9526877121149806,-1.1083078743031505,-0.9447219635332044,2
81.699621307861,81.699621307861,14.067303083962297,15.411983015083043,13.029673828761833,-1.5614737975388904,-1.5925846479903951,-0.9925654009324532,-0.253247504906155,0.9437147972607808,1
-80.30636978446694,-80.30636978446694,14.31046188088173,15.415664751138214,13.07071018595152,-1.1233129541629356,-1.0621827802789467,-0.9925654009324532,-1.1083078743031505,1.2584542573931117,2
81.699621307861,81.699621307861,17.7867394813576,15.125566989715375,-27.494919683201196,-1.1233129541629356,0.7942237567111229,1.925314268638697,-0.253247504906155,0.3142358769961189,1
-80.30636978446694,-80.30636978446694,-12.74543523641016,-7.481647784443349,8.007391622616396,1.0674912627168396,1.0594246905668476,0.9526877121149806,-0.253247504906155,-0.9447219635332044,0
81.699621307861,81.699621307861,-12.363336639200767,-6.71982323586225,8.097250252980416,-0.2469912674110257,1.0594246905668476,1.925314268638697,-0.8945427819539018,-1.2594614236655353,3
